420,2,0.936,12.370
421,2,0.967,12.474
422,2,0.931,12.324
423,2,0.983,12.443
424,2,0.961,12.491
425,2,-0.922,10.706
426,2,0.973,12.471
427,2,0.970,12.450
428,2,0.975,12.467
429,2,-0.878,10.677
430,2,0.930,12.346
431,2,0.938,12.353
432,2,0.896,12.341
433,2,0.966,12.375
434,2,0.550,11.873
435,2,0.597,12.032
436,2,0.640,12.070
437,2,0.506,11.925
438,2,0.598,12.014
439,2,0.553,11.997
440,2,0.615,12.055
441,2,0.513,11.892
442,2,0.393,11.830
443,2,0.557,11.908
444,2,0.535,11.912
445,2,0.539,11.953
446,2,0.572,11.947
447,2,0.515,11.952
448,2,0.525,11.877
449,2,0.477,11.882
450,2,0.546,11.963
451,2,0.546,11.807
452,2,0.604,11.941
453,2,0.544,11.985
454,2,0.449,11.866
455,2,0.538,11.987
456,2,0.586,12.036
457,2,0.490,11.897
458,2,0.526,11.863
459,2,0.486,11.898
460,2,0.409,9.704
461,2,0.867,9.602
462,3,-0.959,3.755
463,2,1.448,9.674
464,2,2.222,10.068
465,2,0.983,9.411
466,2,-0.678,7.431
467,2,1.099,8.583
468,2,-0.491,6.772
469,2,1.154,8.693
470,3,-1.281,4.720
471,3,-0.838,6.466
472,2,1.175,7.259
473,3,-1.346,2.862
474,2,0.267,8.986
475,2,0.362,9.478
476,2,-0.567,7.723
477,2,-0.622,7.740
478,2,-0.567,7.409
479,2,0.963,11.585
480,2,-0.574,6.541
481,2,1.449,9.247
482,3,-0.862,6.483
483,2,-0.499,7.534
484,3,-0.742,6.444
485,3,-0.609,4.954
486,2,1.193,8.283
487,3,0.060,5.726
488,3,-0.667,4.992
489,3,-0.674,5.317
490,3,-0.567,5.021
491,3,-0.582,5.079
492,3,-0.566,5.276
493,3,-0.108,5.541
494,3,-0.122,5.565
495,2,1.210,8.014
496,3,-0.858,6.505
497,2,1.393,7.926
498,2,1.168,7.897
499,3,-0.516,5.092
500,3,-0.762,5.012
501,3,-1.893,3.265
502,3,-2.113,2.262
503,3,-2.104,2.490
504,3,-1.294,3.735
505,2,-0.536,10.169
506,2,-0.561,10.422
507,2,-0.418,9.960
508,2,-0.310,9.863
509,2,-0.329,9.991
510,2,0.010,6.808
511,2,0.723,9.060
512,2,1.246,10.831
513,2,1.174,11.251
514,2,0.085,9.610
515,2,0.085,9.790
516,2,0.550,10.938
517,2,1.348,11.806
518,2,-0.592,8.120
519,2,0.002,8.947
520,2,-0.768,8.136
521,2,-0.814,8.113
522,2,-0.771,8.073
523,2,-0.383,7.164
524,2,-0.723,7.443
525,2,1.185,9.944
526,2,1.068,10.070
527,2,-0.847,7.246
528,2,-0.383,10.391
529,2,-0.479,10.345
530,2,1.330,12.084
531,2,0.687,9.741
532,2,1.213,11.397
533,2,1.183,11.376
534,2,1.249,11.573
535,2,1.371,11.377
536,2,1.056,10.903
537,2,-0.763,7.039
538,2,1.039,10.837
539,3,-0.675,5.204
540,2,0.914,8.028
541,2,-0.779,7.243
542,2,-0.779,7.260
543,3,-0.783,6.636
544,2,1.070,10.785
545,3,-0.669,6.515
546,3,-0.621,6.315
547,3,-0.609,6.410
548,3,-0.697,5.257
549,3,-0.706,5.077
550,3,-0.481,5.594
551,2,0.357,8.251
552,2,1.419,11.482
553,2,0.724,9.565
554,2,-0.056,9.947
555,2,2.157,11.520
556,2,2.048,10.900
557,2,2.080,11.190
558,2,-0.687,7.616
559,2,0.940,8.850
560,2,1.019,9.857
561,2,-0.549,7.262
562,2,-0.356,6.879
563,3,-0.267,6.001
564,3,-0.305,6.130
565,2,1.103,8.717
566,3,-1.300,4.293
567,3,-1.937,2.748
568,3,-2.033,2.470
569,3,-2.087,2.377
570,2,0.251,8.433
571,2,-0.240,7.397
572,3,-2.819,1.143
573,3,-1.011,3.735
574,2,0.251,8.418
575,2,0.026,9.490
576,2,1.064,11.924
577,2,0.708,10.494
578,2,0.664,11.456
579,3,-0.025,5.014
580,3,-0.642,2.774
581,2,-0.020,10.027
582,2,1.448,11.333
583,2,-1.040,8.010
584,2,0.026,10.089
585,2,-0.033,9.928
586,2,-0.198,10.061
587,2,-0.032,10.455
588,2,-0.576,8.093
589,2,0.993,9.154
590,2,1.343,11.403
591,2,-0.391,10.148
592,2,1.267,11.531
593,2,1.222,11.197
594,2,1.047,10.893
595,2,1.400,11.900
596,2,1.533,11.867
597,2,0.328,9.692
598,2,0.309,9.081
599,2,-0.294,7.036
600,3,-0.560,5.504
601,2,1.170,9.754
602,2,-0.616,7.408
603,2,-0.438,7.484
604,2,-0.112,7.932
605,2,1.503,12.174
606,2,1.201,11.913
607,2,0.443,11.091
608,2,0.855,10.203
609,2,0.079,9.731
610,2,1.361,11.993
611,2,-0.315,9.954
612,2,-1.028,7.832
613,2,0.807,10.211
614,2,-0.976,8.193
615,2,-0.952,7.876
616,2,-0.029,10.166
617,2,-0.444,7.280
618,2,-0.356,7.784
619,2,-0.311,7.763
620,2,0.705,11.376
621,2,0.431,8.720
622,3,-0.730,5.270
623,2,-0.703,6.847
624,2,-0.308,6.832
625,2,-0.013,7.102
626,2,0.417,8.649
627,2,1.261,11.331
628,2,-1.019,7.732
629,2,-0.820,7.487
630,2,-0.774,7.868
631,2,0.742,9.308
632,2,0.697,10.746
633,2,-0.772,7.631
634,2,0.802,10.563
635,2,0.890,9.933
636,2,-0.732,7.905
637,2,-0.790,7.802
638,3,-1.067,3.397
639,3,0.118,4.834
640,2,-0.887,7.091
641,2,1.645,8.612
642,3,-0.777,6.623
643,2,1.585,10.125
644,2,-0.151,7.911
645,2,0.000,9.849
646,2,1.736,12.037
647,2,0.150,10.040
648,2,0.308,9.924
649,2,1.172,10.145
650,2,0.953,10.716
651,2,-0.739,7.171
652,2,-0.919,7.216
653,2,0.872,7.529
654,2,0.916,7.518
655,2,1.520,9.624
656,2,1.915,11.125
657,2,1.736,9.621
658,2,1.599,9.389
659,2,1.059,9.197
660,2,0.289,7.713
661,2,1.197,11.545
662,2,-0.700,8.076
663,2,0.131,8.422
664,2,0.225,8.345
665,2,1.187,11.673
666,2,2.202,11.504
667,3,-1.304,6.312
668,3,-0.538,4.901
669,3,-2.058,2.323
670,3,-1.603,2.916
671,3,-2.857,0.858
672,3,-3.112,0.556
673,3,-3.064,0.623
674,3,-3.014,0.680
675,3,-3.121,0.551
676,3,-3.058,0.630
677,3,-3.033,0.653
678,3,-3.122,0.548
679,3,-3.017,0.676
680,3,-2.348,1.737
681,2,-0.140,10.958
682,2,-0.627,10.322
683,2,1.411,11.961
684,2,-0.481,10.061
685,2,1.038,11.721
686,2,1.319,11.678
687,2,0.946,11.111
688,2,0.962,11.947
689,2,1.313,12.176
690,2,0.623,11.355
691,2,0.769,11.457
692,2,0.727,11.570
693,2,0.635,11.569
694,2,1.360,9.819
695,2,1.091,8.445
696,2,1.405,11.625
697,2,-0.449,10.259
698,3,0.064,3.409
699,3,-0.797,2.899
700,3,-2.117,1.511
701,3,-2.025,1.363
702,3,-1.664,1.713
703,3,-2.098,1.301
704,3,-1.968,1.343
705,3,-0.881,6.676
706,3,-0.521,5.844
707,2,-0.635,6.866
708,3,-1.679,3.393
709,2,0.174,9.836
710,2,1.756,11.097
711,2,1.605,12.098
712,2,1.350,12.047
713,2,0.795,11.175
714,2,1.421,11.786
715,2,0.587,10.941
716,2,0.501,10.905
717,2,1.707,11.692
718,2,0.539,10.402
719,2,0.031,9.754
720,2,0.809,10.430
721,2,0.965,10.981
722,2,-0.003,9.677
723,2,-0.101,9.728
724,2,1.518,11.736
725,2,0.896,11.051
726,3,-0.143,5.845
727,2,1.838,10.983
728,2,1.828,11.389
729,2,-1.052,7.410
730,3,-1.471,2.937
731,2,-0.880,10.681
732,2,0.359,11.643
733,2,1.229,12.106
734,2,1.006,11.570
735,2,-0.121,9.598
736,2,0.053,6.904
737,2,-0.227,9.683
738,2,-0.232,9.654
739,2,1.338,12.167
740,2,0.331,10.481
741,2,-0.660,10.372
742,2,1.128,7.000
743,2,0.727,6.587
744,2,1.275,8.570
745,2,1.271,8.406
746,2,1.151,7.194
747,3,-0.745,5.283
748,3,-0.777,4.900
749,2,2.339,10.667
750,2,1.217,6.922
751,2,1.324,9.617
752,2,1.170,9.213
753,2,2.247,9.652
754,3,0.945,3.618
755,5,3.164,4.324
756,5,4.464,4.464
757,3,0.989,2.900
758,2,1.994,8.022
759,5,5.297,5.118
760,5,5.099,5.046
761,3,1.586,2.559
762,3,1.599,2.574
763,3,0.188,3.861
764,3,0.030,3.217
765,5,4.064,4.700
766,3,0.073,2.857
767,5,4.035,4.676
768,3,1.504,2.859
769,5,3.474,4.590
770,3,1.516,2.857
771,3,1.437,2.968
772,5,2.828,4.276
773,3,1.516,2.935
774,3,2.659,4.201
775,3,2.448,4.065
776,3,2.273,4.059
777,3,2.369,4.056
778,3,1.986,3.901
779,2,-0.670,8.406
780,2,1.162,12.211
781,2,0.910,12.254
782,2,0.586,9.408
783,2,0.375,8.110
784,2,0.391,7.701
785,2,-0.092,9.899
786,2,1.898,11.873
787,2,0.925,10.919
788,2,1.813,11.630
789,2,1.443,11.115
790,2,0.827,10.239
791,2,1.619,9.823
792,2,1.957,9.638
793,2,1.718,10.057
794,2,2.261,11.042
795,2,1.132,9.834
796,2,-0.700,10.347
797,2,-0.666,10.218
798,2,-0.768,10.579
799,2,0.916,12.266
800,2,-0.758,10.503
801,2,0.979,12.345
802,2,0.876,12.302
803,2,0.626,11.866
804,2,-0.903,8.305
805,2,0.562,11.913
806,2,-0.875,8.267
807,2,-0.941,10.719
808,2,1.104,11.846
809,2,0.904,11.823
810,2,1.330,12.165
811,3,-0.740,5.568
812,2,-0.009,6.846
813,2,0.962,11.648
814,2,0.372,10.888
815,2,-0.643,6.960
816,3,-0.384,6.071
817,3,-0.431,6.362
818,2,-0.040,6.748
819,2,0.479,8.837
820,3,-0.628,5.687
821,2,0.616,9.922
822,2,0.413,10.485
823,3,-0.530,5.914
824,3,-0.381,6.188
825,2,-0.849,7.835
826,2,1.275,11.955
827,2,1.184,11.495
828,2,-0.799,7.341
829,2,0.479,9.001
830,2,0.880,11.508
831,2,0.653,11.645
832,2,-0.181,6.487
833,2,-0.684,7.764
834,3,-0.536,5.900
835,3,-0.381,5.985
836,3,-0.328,6.074
837,3,-0.508,5.928
838,2,0.593,11.133
839,2,0.133,9.943
840,2,-0.396,7.607
841,3,-0.432,6.249
842,3,-0.300,6.367
843,2,0.293,10.698
844,2,0.892,12.010
845,2,1.162,10.537
846,2,0.740,10.005
847,2,2.190,11.555
848,2,2.004,11.211
849,2,1.608,10.729
850,2,1.273,10.550
851,2,1.850,11.530
852,2,1.775,11.299
853,2,1.816,11.494
854,2,1.521,11.763
855,2,-0.071,9.936
856,2,0.466,10.346
857,2,1.655,11.026
858,2,2.118,11.224
859,2,2.018,11.395
860,2,-0.819,6.676
861,3,-0.563,5.836
862,2,0.494,10.929
863,2,0.801,9.337
864,2,-0.727,6.968
865,2,0.845,7.926
866,3,-0.583,6.032
867,2,0.863,8.411
868,3,-0.545,5.959
869,2,0.738,8.314
870,2,1.420,9.779
871,3,-0.442,5.680
872,3,-0.035,5.856
873,3,-2.117,3.123
874,2,-0.791,6.712
875,3,-0.861,5.922
876,2,0.958,7.979
877,3,-0.983,2.476
878,3,-1.449,1.986
879,3,-1.060,4.034
880,3,-2.082,1.178
881,3,-1.118,1.846
882,3,-0.086,3.328
883,3,-1.566,1.898
884,3,-2.272,1.304
885,3,-1.622,1.703
886,3,-1.611,1.826
887,2,-0.488,6.859
888,2,0.392,9.059
889,3,-0.724,5.241
890,2,1.084,9.103
891,2,1.157,10.390
892,2,-1.011,7.985
893,2,1.143,11.049
894,2,0.370,7.642
895,3,-0.760,6.161
896,2,0.453,8.851
897,2,0.449,9.155
898,2,0.902,8.575
899,3,-0.434,5.557
900,2,1.577,11.226
901,2,-0.551,7.268
902,2,0.399,7.041
903,3,-0.578,6.528
904,2,0.378,8.458
905,2,0.551,9.571
906,2,-0.689,7.400
907,2,0.845,8.867
908,2,-0.875,8.338
909,2,-0.335,7.266
910,2,1.201,10.231
911,2,-0.539,10.104
912,2,-0.663,10.325
913,2,-0.666,10.273
914,2,1.056,12.285
915,2,-0.519,10.155
916,2,-0.562,10.426
917,2,-0.453,10.715
918,2,-0.613,10.182
919,2,-0.604,10.384
920,2,-0.638,10.270
921,3,-0.763,6.099
922,2,-0.203,9.809
923,2,0.666,10.604
924,2,1.066,11.618
925,2,0.859,11.432
926,2,1.144,11.744
927,2,1.586,12.082
928,2,1.429,10.917
929,2,1.400,9.592
930,2,-0.643,7.784
931,2,0.660,8.847
932,2,0.389,8.959
933,2,0.690,8.834
934,2,0.502,7.113
935,2,-0.255,7.080
936,3,-0.424,6.079
937,2,0.330,9.055
938,3,-1.544,3.215
939,2,1.279,11.105
940,2,0.924,10.458
941,2,1.401,11.067
942,2,0.560,10.436
943,2,0.238,10.067
944,2,0.124,10.065
945,2,-0.567,7.633
946,2,-0.031,9.771
947,2,-0.775,6.754
948,2,1.084,11.564
949,3,-0.593,5.907
950,2,-0.811,7.387
951,2,1.494,12.152
952,2,-0.518,7.031
953,2,0.393,9.709
954,2,-1.062,7.547
955,2,0.640,8.760
956,2,0.714,8.878
957,2,0.425,9.047
958,2,1.405,11.365
959,2,-0.209,8.039
960,2,0.293,8.320
961,2,1.300,11.369
962,3,0.107,5.994
963,2,1.485,7.848
964,5,5.745,2.604
965,3,-0.360,4.067
966,3,-1.233,4.048
967,3,-1.565,2.585
968,3,-2.209,1.805
969,2,-0.274,6.948
970,3,2.009,3.751
971,5,4.176,4.707
972,3,0.242,3.391
973,3,2.523,4.179
974,3,1.029,3.409
975,3,0.195,3.355
976,3,-0.435,3.129
977,3,0.149,3.374
978,3,-0.405,2.971
979,3,0.265,3.246
980,3,-0.905,2.795
981,3,-0.803,2.263
982,3,-1.065,4.432
983,3,-0.887,4.004
984,3,-1.281,4.818
985,2,-0.411,6.673
986,3,-0.711,2.797
987,3,-0.523,4.918
988,2,0.296,8.381
989,2,0.328,8.345
990,2,0.297,8.054
991,2,-0.762,7.459
992,2,0.646,8.548
993,2,0.523,8.304
994,2,-0.762,6.888
995,2,0.484,7.567
996,2,0.927,8.046
997,2,2.020,10.119
998,2,1.171,10.332
999,2,1.836,11.433
1000,2,0.258,8.448
1001,2,0.474,7.517
1002,2,0.418,8.739
1003,2,1.001,11.125
1004,2,0.862,10.072
1005,2,-0.692,6.976
1006,3,-0.262,5.642
1007,2,1.087,11.233
1008,2,1.249,11.523
1009,2,1.092,11.419
1010,2,-0.797,7.425
1011,2,0.926,9.982
1012,2,0.834,10.951
1013,2,2.269,11.509
1014,2,2.241,11.409
1015,2,0.806,9.662
1016,2,2.342,10.188
1017,2,2.400,10.498
1018,2,2.289,10.178
1019,2,2.371,9.756
1020,2,2.129,9.049
1021,2,2.098,9.016
1022,2,1.880,8.590
1023,2,1.861,8.593
1024,3,-0.804,3.856
1025,3,-1.053,3.633
1026,3,-1.117,3.585
1027,3,-0.858,3.818
1028,3,-0.885,3.763
1029,3,-0.802,3.869
1030,2,2.090,10.085
1031,2,2.366,10.586
1032,2,0.627,9.336
1033,2,1.060,9.004
1034,2,0.054,9.702
1035,2,0.432,9.885
1036,2,0.256,9.741
1037,2,0.743,9.725
1038,2,1.972,10.849
1039,2,2.183,11.380
1040,2,0.584,9.635
1041,2,0.845,9.506
1042,2,2.289,11.448
1043,2,2.144,11.700
1044,2,0.351,9.561
1045,2,0.339,9.545
1046,2,0.742,9.874
1047,2,0.340,9.606
1048,2,0.346,9.864
1049,2,0.301,9.724
1050,2,0.529,9.854
1051,2,0.502,9.844
1052,2,0.393,9.921
1053,2,0.263,9.817
1054,2,0.238,9.857
1055,2,0.408,9.918
1056,2,0.312,9.865
1057,2,0.241,9.760
1058,2,0.485,9.856
1059,2,0.456,9.749
1060,2,0.413,9.802
1061,2,0.272,9.765
1062,2,0.287,9.796
1063,2,0.618,9.801
1064,2,0.408,9.876
1065,2,0.380,9.867
1066,2,2.307,11.533
1067,2,2.159,11.485
1068,2,2.265,11.712
1069,2,1.078,9.688
1070,2,0.804,9.601
1071,2,0.866,9.565
1072,2,0.778,9.317
1073,2,0.954,9.402
1074,2,0.762,9.304
1075,2,0.932,9.454
1076,2,0.895,9.512
1077,2,0.870,9.236
1078,2,1.246,8.659
1079,2,-0.477,7.474
1080,2,0.553,8.969
1081,2,0.615,6.720
1082,2,1.092,8.097
1083,2,1.237,8.448
1084,2,1.181,8.298
1085,2,0.921,8.029
1086,2,1.197,8.385
1087,2,1.106,8.185
1088,2,0.878,8.591
1089,2,-0.674,7.954
1090,3,-0.675,6.274
1091,2,1.145,8.298
1092,2,-0.475,6.933
1093,2,0.835,7.445
1094,2,0.240,9.880
1095,2,0.220,9.888
1096,2,0.307,9.983
1097,2,2.237,11.757
1098,2,2.163,11.542
1099,2,2.177,11.404
1100,2,1.316,9.782
1101,2,1.778,9.699
1102,2,-0.944,7.441
1103,2,1.837,9.636
1104,2,1.985,11.104
1105,2,1.703,9.766
1106,2,1.960,9.866
1107,2,1.532,9.495
1108,2,-0.936,6.900
1109,2,1.221,10.305
1110,2,1.942,9.587
1111,2,1.563,8.662
1112,2,-0.934,7.069
1113,2,-1.037,7.088
1114,2,2.351,10.828
1115,2,1.997,9.431
1116,2,-1.036,7.400
1117,2,1.970,9.539
1118,2,-1.092,7.482
1119,2,-0.566,7.287
1120,2,-0.514,7.497
1121,2,1.297,9.821
1122,2,1.845,9.596
1123,2,1.604,9.341
1124,2,1.484,8.439
